date,url,comment
2020.01.14,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1383&page=17#section1,▶ 현재시간 9시 03분 덕신하우징 현재가 1640원 기준 매수!!     
2020.01.13,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1283&page=17#section1,▶ 현재시간 9시 01분 유비케어 현재가 6360원 기준 매수!!     
2020.01.13,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1283&page=17#section1,▶ 현재시간 9시 02분 뉴보텍 현재가 1360원 기준 매수!!   
2020.01.13,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1283&page=17#section1,▶ 현재시간 9시 03분 JYP ENT. 현재가 24500원 기준 매수!!   
2020.01.13,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1283&page=17#section1,▶ 현재시간 9시 04분 체시스 현재가 3640원 기준 매수!!    
2020.01.10,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1180&page=17#section1,▶ 현재시간 9시 00분 서연탑메탈 현재가 3130원 기준 매수!!    
2020.01.10,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1180&page=17#section1,▶ 현재시간 9시 02분 대우부품 현재가 2170원 기준 매수!!     
2020.01.10,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1180&page=17#section1,▶ 현재시간 9시 04분 코렌 현재가 2070원 기준 매수!!   
2020.01.09,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1086&page=17#section1,▶ 현재시간 9시 01분 신라젠 현재가 18250원 기준 매수!!    
2020.01.09,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1086&page=17#section1,▶ 현재시간 9시 02분 라파스 현재가 20600원 기준 매수!!     
